,ParkName,Year,AvgTemp,State
0,Sand Creek Massacre NHS,1990,48.5,CO
1,Sand Creek Massacre NHS,1991,49.4,CO
2,Sand Creek Massacre NHS,1993,45.8,CO
3,Sand Creek Massacre NHS,1994,50.3,CO
4,Sand Creek Massacre NHS,1995,48.5,CO
5,Sand Creek Massacre NHS,1996,48.2,CO
6,Sand Creek Massacre NHS,1997,48.2,CO
7,Sand Creek Massacre NHS,1998,50.4,CO
8,Sand Creek Massacre NHS,1999,51,CO
9,Sand Creek Massacre NHS,2000,49.9,CO
10,Sand Creek Massacre NHS,2000,49.9,CO
11,Sand Creek Massacre NHS,2001,50.2,CO
12,Sand Creek Massacre NHS,2003,50,CO
13,Sand Creek Massacre NHS,2004,50.3,CO
14,Sand Creek Massacre NHS,2005,51.6,CO
15,Sand Creek Massacre NHS,2006,50.8,CO
16,Sand Creek Massacre NHS,2007,49.3,CO
17,Sand Creek Massacre NHS,2008,48.3,CO
18,Sand Creek Massacre NHS,2009,48.4,CO
19,Sand Creek Massacre NHS,2010,51.1,CO
20,Sand Creek Massacre NHS,2010,51.1,CO
21,Sand Creek Massacre NHS,2011,49.9,CO
22,Sand Creek Massacre NHS,2012,53.4,CO
23,Sand Creek Massacre NHS,2013,49.4,CO
24,Sand Creek Massacre NHS,2014,49.7,CO
25,Sand Creek Massacre NHS,2015,51.8,CO
26,Sand Creek Massacre NHS,2016,52,CO
27,Sand Creek Massacre NHS,2017,52,CO
28,Sand Creek Massacre NHS,2019,48.3,CO
29,Sand Creek Massacre NHS,2020,50.6,CO
30,Sunset Crater Volcano NM,1990,72.3,AZ
31,Sunset Crater Volcano NM,1991,74.5,AZ
32,Sunset Crater Volcano NM,2000,75.1,AZ
33,Sunset Crater Volcano NM,2000,75.1,AZ
34,Sunset Crater Volcano NM,2001,74.5,AZ
35,Sunset Crater Volcano NM,2003,74.4,AZ
36,Sunset Crater Volcano NM,2004,73.1,AZ
37,Sunset Crater Volcano NM,2005,73.9,AZ
38,Sunset Crater Volcano NM,2006,73.3,AZ
39,Sunset Crater Volcano NM,2007,73.4,AZ
40,Sunset Crater Volcano NM,2008,74.1,AZ
41,Sunset Crater Volcano NM,2009,73.9,AZ
42,Sunset Crater Volcano NM,2010,73.2,AZ
43,Sunset Crater Volcano NM,2010,73.2,AZ
44,Sunset Crater Volcano NM,2011,72.9,AZ
45,Sunset Crater Volcano NM,2012,74.1,AZ
46,Timpanogos Cave NM,1994,51.4,UT
47,Timpanogos Cave NM,1996,51.4,UT
48,Timpanogos Cave NM,2009,49.2,UT
49,Timpanogos Cave NM,2011,49.2,UT
50,Timpanogos Cave NM,2012,53,UT
51,Timpanogos Cave NM,2013,49.2,UT
52,Timpanogos Cave NM,2014,52.1,UT
53,Timpanogos Cave NM,2015,53.2,UT
54,Timpanogos Cave NM,2016,52.4,UT
55,Timpanogos Cave NM,2017,52.6,UT
56,Timpanogos Cave NM,2018,52.5,UT
57,Timpanogos Cave NM,2019,50.3,UT
58,Timpanogos Cave NM,2020,52.1,UT
59,Tonto NM,1994,72,AZ
60,Tonto NM,2000,73.1,AZ
61,Tonto NM,2000,73.1,AZ
62,Tonto NM,2001,73.4,AZ
63,Tonto NM,2002,72.6,AZ
64,Tonto NM,2003,74.1,AZ
65,Tonto NM,2004,72.8,AZ
66,Tonto NM,2005,73.8,AZ
67,Tonto NM,2006,74.2,AZ
68,Tonto NM,2007,73.7,AZ
69,Tonto NM,2008,74.4,AZ
70,Tonto NM,2010,73.8,AZ
71,Tonto NM,2010,73.8,AZ
72,Tonto NM,2012,74.9,AZ
73,Tumacacori NHP,1994,72,AZ
74,Tumacacori NHP,2000,73.1,AZ
75,Tumacacori NHP,2000,73.1,AZ
76,Tumacacori NHP,2001,73.4,AZ
77,Tumacacori NHP,2002,72.6,AZ
78,Tumacacori NHP,2003,74.1,AZ
79,Tumacacori NHP,2004,72.8,AZ
80,Tumacacori NHP,2005,73.8,AZ
81,Tumacacori NHP,2006,74.2,AZ
82,Tumacacori NHP,2007,73.7,AZ
83,Tumacacori NHP,2008,74.4,AZ
84,Tumacacori NHP,2010,73.8,AZ
85,Tumacacori NHP,2010,73.8,AZ
86,Tumacacori NHP,2012,74.9,AZ
87,Tuzigoot NM,1994,72,AZ
88,Tuzigoot NM,2000,73.1,AZ
89,Tuzigoot NM,2000,73.1,AZ
90,Tuzigoot NM,2001,73.4,AZ
91,Tuzigoot NM,2002,72.6,AZ
92,Tuzigoot NM,2003,74.1,AZ
93,Tuzigoot NM,2004,72.8,AZ
94,Tuzigoot NM,2005,73.8,AZ
95,Tuzigoot NM,2006,74.2,AZ
96,Tuzigoot NM,2007,73.7,AZ
97,Tuzigoot NM,2008,74.4,AZ
98,Tuzigoot NM,2010,73.8,AZ
99,Tuzigoot NM,2010,73.8,AZ
100,Tuzigoot NM,2012,74.9,AZ
101,Valles Caldera NPRES,1994,72,NM
102,Valles Caldera NPRES,2000,73.1,NM
103,Valles Caldera NPRES,2000,73.1,NM
104,Valles Caldera NPRES,2001,73.4,NM
105,Valles Caldera NPRES,2002,72.6,NM
106,Valles Caldera NPRES,2003,74.1,NM
107,Valles Caldera NPRES,2004,72.8,NM
108,Valles Caldera NPRES,2005,73.8,NM
109,Valles Caldera NPRES,2006,74.2,NM
110,Valles Caldera NPRES,2007,73.7,NM
111,Valles Caldera NPRES,2008,74.4,NM
112,Valles Caldera NPRES,2010,73.8,NM
113,Valles Caldera NPRES,2010,73.8,NM
114,Valles Caldera NPRES,2012,74.9,NM
115,Sand Creek Massacre NHS,1990,48.5,CO
116,Sand Creek Massacre NHS,1991,49.4,CO
117,Sand Creek Massacre NHS,1993,45.8,CO
118,Sand Creek Massacre NHS,1994,50.3,CO
119,Sand Creek Massacre NHS,1995,48.5,CO
120,Sand Creek Massacre NHS,1996,48.2,CO
121,Sand Creek Massacre NHS,1997,48.2,CO
122,Sand Creek Massacre NHS,1998,50.4,CO
123,Sand Creek Massacre NHS,1999,51,CO
124,Sand Creek Massacre NHS,2000,49.9,CO
125,Sand Creek Massacre NHS,2000,49.9,CO
126,Sand Creek Massacre NHS,2001,50.2,CO
127,Sand Creek Massacre NHS,2003,50,CO
128,Sand Creek Massacre NHS,2004,50.3,CO
129,Sand Creek Massacre NHS,2005,51.6,CO
130,Sand Creek Massacre NHS,2006,50.8,CO
131,Sand Creek Massacre NHS,2007,49.3,CO
132,Sand Creek Massacre NHS,2008,48.3,CO
133,Sand Creek Massacre NHS,2009,48.4,CO
134,Sand Creek Massacre NHS,2010,51.1,CO
135,Sand Creek Massacre NHS,2010,51.1,CO
136,Sand Creek Massacre NHS,2011,49.9,CO
137,Sand Creek Massacre NHS,2012,53.4,CO
138,Sand Creek Massacre NHS,2013,49.4,CO
139,Sand Creek Massacre NHS,2014,49.7,CO
140,Sand Creek Massacre NHS,2015,51.8,CO
141,Sand Creek Massacre NHS,2016,52,CO
142,Sand Creek Massacre NHS,2017,52,CO
143,Sand Creek Massacre NHS,2019,48.3,CO
144,Sand Creek Massacre NHS,2020,50.6,CO
145,Sunset Crater Volcano NM,1990,72.3,AZ
146,Sunset Crater Volcano NM,1991,74.5,AZ
147,Sunset Crater Volcano NM,2000,75.1,AZ
148,Sunset Crater Volcano NM,2000,75.1,AZ
149,Sunset Crater Volcano NM,2001,74.5,AZ
150,Sunset Crater Volcano NM,2003,74.4,AZ
151,Sunset Crater Volcano NM,2004,73.1,AZ
152,Sunset Crater Volcano NM,2005,73.9,AZ
153,Sunset Crater Volcano NM,2006,73.3,AZ
154,Sunset Crater Volcano NM,2007,73.4,AZ
155,Sunset Crater Volcano NM,2008,74.1,AZ
156,Sunset Crater Volcano NM,2009,73.9,AZ
157,Sunset Crater Volcano NM,2010,73.2,AZ
158,Sunset Crater Volcano NM,2010,73.2,AZ
159,Sunset Crater Volcano NM,2011,72.9,AZ
160,Sunset Crater Volcano NM,2012,74.1,AZ
161,Timpanogos Cave NM,1994,51.4,UT
162,Timpanogos Cave NM,1996,51.4,UT
163,Timpanogos Cave NM,2009,49.2,UT
164,Timpanogos Cave NM,2011,49.2,UT
165,Timpanogos Cave NM,2012,53,UT
166,Timpanogos Cave NM,2013,49.2,UT
167,Timpanogos Cave NM,2014,52.1,UT
168,Timpanogos Cave NM,2015,53.2,UT
169,Timpanogos Cave NM,2016,52.4,UT
170,Timpanogos Cave NM,2017,52.6,UT
171,Timpanogos Cave NM,2018,52.5,UT
172,Timpanogos Cave NM,2019,50.3,UT
173,Timpanogos Cave NM,2020,52.1,UT
174,Tonto NM,1994,72,AZ
175,Tonto NM,2000,73.1,AZ
176,Tonto NM,2000,73.1,AZ
177,Tonto NM,2001,73.4,AZ
178,Tonto NM,2002,72.6,AZ
179,Tonto NM,2003,74.1,AZ
180,Tonto NM,2004,72.8,AZ
181,Tonto NM,2005,73.8,AZ
182,Tonto NM,2006,74.2,AZ
183,Tonto NM,2007,73.7,AZ
184,Tonto NM,2008,74.4,AZ
185,Tonto NM,2010,73.8,AZ
186,Tonto NM,2010,73.8,AZ
187,Tonto NM,2012,74.9,AZ
188,Tumacacori NHP,1994,72,AZ
189,Tumacacori NHP,2000,73.1,AZ
190,Tumacacori NHP,2000,73.1,AZ
191,Tumacacori NHP,2001,73.4,AZ
192,Tumacacori NHP,2002,72.6,AZ
193,Tumacacori NHP,2003,74.1,AZ
194,Tumacacori NHP,2004,72.8,AZ
195,Tumacacori NHP,2005,73.8,AZ
196,Tumacacori NHP,2006,74.2,AZ
197,Tumacacori NHP,2007,73.7,AZ
198,Tumacacori NHP,2008,74.4,AZ
199,Tumacacori NHP,2010,73.8,AZ
200,Tumacacori NHP,2010,73.8,AZ
201,Tumacacori NHP,2012,74.9,AZ
202,Tuzigoot NM,1994,72,AZ
203,Tuzigoot NM,2000,73.1,AZ
204,Tuzigoot NM,2000,73.1,AZ
205,Tuzigoot NM,2001,73.4,AZ
206,Tuzigoot NM,2002,72.6,AZ
207,Tuzigoot NM,2003,74.1,AZ
208,Tuzigoot NM,2004,72.8,AZ
209,Tuzigoot NM,2005,73.8,AZ
210,Tuzigoot NM,2006,74.2,AZ
211,Tuzigoot NM,2007,73.7,AZ
212,Tuzigoot NM,2008,74.4,AZ
213,Tuzigoot NM,2010,73.8,AZ
214,Tuzigoot NM,2010,73.8,AZ
215,Tuzigoot NM,2012,74.9,AZ
216,Valles Caldera NPRES,1994,72,NM
217,Valles Caldera NPRES,2000,73.1,NM
218,Valles Caldera NPRES,2000,73.1,NM
219,Valles Caldera NPRES,2001,73.4,NM
220,Valles Caldera NPRES,2002,72.6,NM
221,Valles Caldera NPRES,2003,74.1,NM
222,Valles Caldera NPRES,2004,72.8,NM
223,Valles Caldera NPRES,2005,73.8,NM
224,Valles Caldera NPRES,2006,74.2,NM
225,Valles Caldera NPRES,2007,73.7,NM
226,Valles Caldera NPRES,2008,74.4,NM
227,Valles Caldera NPRES,2010,73.8,NM
228,Valles Caldera NPRES,2010,73.8,NM
229,Valles Caldera NPRES,2012,74.9,NM
231,Walnut Canyon NM,1990,72.3,AZ
232,Walnut Canyon NM,1991,74.5,AZ
233,Walnut Canyon NM,2000,75.1,AZ
234,Walnut Canyon NM,2000,75.1,AZ
235,Walnut Canyon NM,2001,74.5,AZ
236,Walnut Canyon NM,2003,74.4,AZ
237,Walnut Canyon NM,2004,73.1,AZ
238,Walnut Canyon NM,2005,73.9,AZ
239,Walnut Canyon NM,2006,73.3,AZ
240,Walnut Canyon NM,2007,73.4,AZ
241,Walnut Canyon NM,2008,74.1,AZ
242,Walnut Canyon NM,2009,73.9,AZ
243,Walnut Canyon NM,2010,73.2,AZ
244,Walnut Canyon NM,2010,73.2,AZ
245,Walnut Canyon NM,2011,72.9,AZ
246,Walnut Canyon NM,2012,74.1,AZ
247,Washita Battlefield NHS,1990,53.5,OK
248,Washita Battlefield NHS,1991,53.6,OK
249,Washita Battlefield NHS,1992,53.6,OK
250,Washita Battlefield NHS,1994,55.2,OK
251,Washita Battlefield NHS,1995,54,OK
252,Washita Battlefield NHS,1996,53.4,OK
253,Washita Battlefield NHS,1997,52.7,OK
254,Washita Battlefield NHS,1998,55.1,OK
255,Washita Battlefield NHS,1999,54.5,OK
256,Washita Battlefield NHS,2000,55.2,OK
257,Washita Battlefield NHS,2000,55.2,OK
258,Washita Battlefield NHS,2001,54.2,OK
259,Washita Battlefield NHS,2003,55,OK
260,Washita Battlefield NHS,2004,54.3,OK
261,Washita Battlefield NHS,2005,54.7,OK
262,Washita Battlefield NHS,2006,55,OK
263,Washita Battlefield NHS,2007,53.3,OK
264,Washita Battlefield NHS,2008,55.1,OK
265,Washita Battlefield NHS,2009,55.5,OK
266,Washita Battlefield NHS,2011,56.5,OK
267,Washita Battlefield NHS,2013,54.9,OK
268,Washita Battlefield NHS,2015,55.6,OK
269,Washita Battlefield NHS,2016,56.4,OK
270,Washita Battlefield NHS,2017,56,OK
271,Washita Battlefield NHS,2018,54.6,OK
272,Washita Battlefield NHS,2019,53.5,OK
273,White Sands NP,1994,72,NM
274,White Sands NP,2000,73.1,NM
275,White Sands NP,2000,73.1,NM
276,White Sands NP,2001,73.4,NM
277,White Sands NP,2002,72.6,NM
278,White Sands NP,2003,74.1,NM
279,White Sands NP,2004,72.8,NM
280,White Sands NP,2005,73.8,NM
281,White Sands NP,2006,74.2,NM
282,White Sands NP,2007,73.7,NM
283,White Sands NP,2008,74.4,NM
284,White Sands NP,2010,73.8,NM
285,White Sands NP,2010,73.8,NM
286,White Sands NP,2012,74.9,NM
287,Wupatki NM,1994,72,AZ
288,Wupatki NM,2000,73.1,AZ
289,Wupatki NM,2000,73.1,AZ
290,Wupatki NM,2001,73.4,AZ
291,Wupatki NM,2002,72.6,AZ
292,Wupatki NM,2003,74.1,AZ
293,Wupatki NM,2004,72.8,AZ
294,Wupatki NM,2005,73.8,AZ
295,Wupatki NM,2006,74.2,AZ
296,Wupatki NM,2007,73.7,AZ
297,Wupatki NM,2008,74.4,AZ
298,Wupatki NM,2010,73.8,AZ
299,Wupatki NM,2010,73.8,AZ
300,Wupatki NM,2012,74.9,AZ
301,Yellowstone NP,1990,42,
302,Yellowstone NP,1991,41.3,
303,Yellowstone NP,1994,43.4,
304,Yellowstone NP,1995,42.7,
305,Yellowstone NP,1999,43.6,
306,Yellowstone NP,2001,43.4,
307,Yellowstone NP,2002,41,
308,Yellowstone NP,2004,43.5,
309,Yellowstone NP,2005,42.6,
310,Yellowstone NP,2014,43.2,
311,Yellowstone NP,2015,45.4,
312,Yellowstone NP,2016,44.7,
313,Yellowstone NP,2017,44.3,
314,Yellowstone NP,2020,42.6,
315,Zion NP,1990,64.8,UT
316,Zion NP,1997,67.9,UT
317,Zion NP,1998,65.2,UT
318,Zion NP,2002,68.4,UT
319,Zion NP,2003,70.1,UT
320,Zion NP,2004,68.3,UT
321,Zion NP,2006,68.4,UT
322,Zion NP,2009,68.2,UT
323,Zion NP,2010,68.2,UT
324,Zion NP,2010,68.2,UT
325,Zion NP,2011,66.7,UT
326,Zion NP,2012,70.4,UT
327,Zion NP,2015,70.8,UT
328,Zion NP,2016,69.6,UT
329,Zion NP,2019,67.3,UT
330,Agate Fossil Beds NM,1990,46.6,NE
331,Agate Fossil Beds NM,1991,47.2,NE
332,Agate Fossil Beds NM,1992,46.8,NE
333,Agate Fossil Beds NM,1993,42.4,NE
334,Agate Fossil Beds NM,1994,47.2,NE
335,Agate Fossil Beds NM,1995,45.4,NE
336,Agate Fossil Beds NM,1996,44.6,NE
337,Agate Fossil Beds NM,1997,46.1,NE
338,Agate Fossil Beds NM,1998,46,NE
339,Agate Fossil Beds NM,1999,47.5,NE
340,Agate Fossil Beds NM,2000,45.4,NE
341,Agate Fossil Beds NM,2000,45.4,NE
342,Agate Fossil Beds NM,2001,46.4,NE
343,Agate Fossil Beds NM,2002,45.3,NE
344,Agate Fossil Beds NM,2003,46.4,NE
345,Agate Fossil Beds NM,2004,46.7,NE
346,Agate Fossil Beds NM,2005,46.6,NE
347,Agate Fossil Beds NM,2006,47,NE
348,Agate Fossil Beds NM,2007,47.3,NE
349,Agate Fossil Beds NM,2008,45.1,NE
350,Agate Fossil Beds NM,2010,46.8,NE
351,Agate Fossil Beds NM,2010,46.8,NE
352,Agate Fossil Beds NM,2011,46.5,NE
353,Agate Fossil Beds NM,2012,49.4,NE
354,Agate Fossil Beds NM,2013,46,NE
355,Agate Fossil Beds NM,2014,46.1,NE
356,Agate Fossil Beds NM,2015,48.3,NE
357,Agate Fossil Beds NM,2016,47.9,NE
358,Agate Fossil Beds NM,2017,48,NE
359,Agate Fossil Beds NM,2020,47.7,NE
360,Apostle Islands NL,1990,36.6,WI
361,Apostle Islands NL,1991,36.4,WI
362,Apostle Islands NL,1992,35.3,WI
363,Apostle Islands NL,1993,34.7,WI
364,Apostle Islands NL,1994,36.3,WI
365,Apostle Islands NL,1995,35.7,WI
366,Apostle Islands NL,1996,34.3,WI
367,Apostle Islands NL,1997,36.5,WI
368,Apostle Islands NL,1998,40.4,WI
369,Apostle Islands NL,1999,38.8,WI
370,Apostle Islands NL,2000,36.8,WI
371,Apostle Islands NL,2000,36.8,WI
372,Apostle Islands NL,2001,39,WI
373,Apostle Islands NL,2002,37.4,WI
374,Apostle Islands NL,2003,36.3,WI
375,Apostle Islands NL,2004,36.1,WI
376,Apostle Islands NL,2005,37.5,WI
377,Apostle Islands NL,2006,39.7,WI
378,Apostle Islands NL,2012,40.4,WI
379,Apostle Islands NL,2013,34.9,WI
380,Arkansas Post NMEM,1990,64.1,AR
381,Arkansas Post NMEM,1991,63.3,AR
382,Arkansas Post NMEM,1994,61.2,AR
383,Arkansas Post NMEM,1995,61.2,AR
384,Arkansas Post NMEM,1996,59.9,AR
385,Arkansas Post NMEM,1997,60.5,AR
386,Arkansas Post NMEM,1998,63.5,AR
387,Arkansas Post NMEM,1999,62.7,AR
388,Arkansas Post NMEM,2000,61.4,AR
389,Arkansas Post NMEM,2000,61.4,AR
390,Arkansas Post NMEM,2001,60.7,AR
391,Arkansas Post NMEM,2002,59.6,AR
392,Arkansas Post NMEM,2003,59.3,AR
393,Arkansas Post NMEM,2004,60.1,AR
394,Arkansas Post NMEM,2005,60.9,AR
395,Arkansas Post NMEM,2006,61,AR
396,Arkansas Post NMEM,2007,60.6,AR
397,Arkansas Post NMEM,2008,58.7,AR
398,Arkansas Post NMEM,2009,58.5,AR
399,Arkansas Post NMEM,2010,59.9,AR
400,Arkansas Post NMEM,2010,59.9,AR
401,Arkansas Post NMEM,2012,62.4,AR
402,Arkansas Post NMEM,2013,58.5,AR
403,Arkansas Post NMEM,2014,57.1,AR
404,Arkansas Post NMEM,2015,59.9,AR
405,Arkansas Post NMEM,2016,61,AR
406,Arkansas Post NMEM,2018,59.6,AR
407,Arkansas Post NMEM,2019,59.6,AR
408,Arkansas Post NMEM,2020,59.5,AR
409,Badlands NP,1994,50.5,SD
410,Badlands NP,1995,48.5,SD
411,Badlands NP,1998,50.1,SD
412,Badlands NP,1999,51.4,SD
413,Badlands NP,2000,49.1,SD
414,Badlands NP,2000,49.1,SD
415,Badlands NP,2001,50.6,SD
416,Badlands NP,2002,48.7,SD
417,Badlands NP,2003,49.6,SD
418,Badlands NP,2006,48.9,SD
419,Badlands NP,2009,45.5,SD
420,Badlands NP,2010,46.9,SD
421,Badlands NP,2010,46.9,SD
422,Badlands NP,2011,46.5,SD
423,Badlands NP,2012,50.7,SD
424,Badlands NP,2013,46.4,SD
425,Badlands NP,2014,45.9,SD
426,Badlands NP,2015,48.1,SD
427,Badlands NP,2016,49.1,SD
428,Badlands NP,2017,47.9,SD
429,Badlands NP,2018,46.1,SD
430,Badlands NP,2019,44.6,SD
431,Badlands NP,2020,49.1,SD
432,Brown v. Board of Education NHS,1990,57.7,KS
433,Brown v. Board of Education NHS,1991,58,KS
434,Brown v. Board of Education NHS,1993,55.2,KS
435,Brown v. Board of Education NHS,1994,58.3,KS
436,Brown v. Board of Education NHS,2007,57.1,KS
437,Brown v. Board of Education NHS,2008,55.1,KS
438,Brown v. Board of Education NHS,2009,55.6,KS
439,Brown v. Board of Education NHS,2010,57.1,KS
440,Brown v. Board of Education NHS,2010,57.1,KS
441,Brown v. Board of Education NHS,2011,57.3,KS
442,Brown v. Board of Education NHS,2012,60.8,KS
443,Brown v. Board of Education NHS,2013,56,KS
444,Brown v. Board of Education NHS,2014,56.4,KS
445,Brown v. Board of Education NHS,2015,58.9,KS
446,Brown v. Board of Education NHS,2016,60,KS
447,Brown v. Board of Education NHS,2017,59.3,KS
448,Brown v. Board of Education NHS,2018,57.5,KS
449,Brown v. Board of Education NHS,2019,56.3,KS
450,Brown v. Board of Education NHS,2020,58.1,KS
452,Charles Young Buffalo Soldiers NM,1990,53.1,OH
453,Charles Young Buffalo Soldiers NM,1991,53.3,OH
454,Charles Young Buffalo Soldiers NM,1992,50.8,OH
455,Charles Young Buffalo Soldiers NM,1993,50.4,OH
456,Charles Young Buffalo Soldiers NM,1994,51.2,OH
457,Charles Young Buffalo Soldiers NM,1995,51,OH
458,Charles Young Buffalo Soldiers NM,1996,49.8,OH
459,Charles Young Buffalo Soldiers NM,1997,50.2,OH
460,Charles Young Buffalo Soldiers NM,1998,55.1,OH
461,Charles Young Buffalo Soldiers NM,1999,53.3,OH
462,Charles Young Buffalo Soldiers NM,2001,53.2,OH
463,Charles Young Buffalo Soldiers NM,2002,53.3,OH
464,Charles Young Buffalo Soldiers NM,2005,51.3,OH
465,Charles Young Buffalo Soldiers NM,2006,52.2,OH
466,Charles Young Buffalo Soldiers NM,2008,49.6,OH
467,Charles Young Buffalo Soldiers NM,2009,49.4,OH
468,Charles Young Buffalo Soldiers NM,2010,51.1,OH
469,Charles Young Buffalo Soldiers NM,2010,51.1,OH
470,Charles Young Buffalo Soldiers NM,2011,51.2,OH
471,Charles Young Buffalo Soldiers NM,2012,53.9,OH
472,Charles Young Buffalo Soldiers NM,2013,49.9,OH
473,Charles Young Buffalo Soldiers NM,2014,47.6,OH
474,Charles Young Buffalo Soldiers NM,2015,50.6,OH
475,Charles Young Buffalo Soldiers NM,2016,52.3,OH
476,Charles Young Buffalo Soldiers NM,2017,52.2,OH
477,Charles Young Buffalo Soldiers NM,2019,50.8,OH
478,Charles Young Buffalo Soldiers NM,2020,52,OH
479,Cuyahoga Valley NP,1990,51.3,OH
480,Cuyahoga Valley NP,1991,52,OH
481,Cuyahoga Valley NP,1992,49,OH
482,Cuyahoga Valley NP,1993,49.1,OH
483,Cuyahoga Valley NP,1994,49.6,OH
484,Cuyahoga Valley NP,1995,49.4,OH
485,Cuyahoga Valley NP,1996,48.3,OH
486,Cuyahoga Valley NP,1997,48.5,OH
487,Cuyahoga Valley NP,1998,53.5,OH
488,Cuyahoga Valley NP,1999,51.2,OH
489,Cuyahoga Valley NP,2000,49.7,OH
490,Cuyahoga Valley NP,2000,49.7,OH
491,Cuyahoga Valley NP,2001,51.5,OH
492,Cuyahoga Valley NP,2003,48.5,OH
493,Cuyahoga Valley NP,2005,50.7,OH
494,Cuyahoga Valley NP,2017,52,OH
495,Cuyahoga Valley NP,2018,51,OH
496,Cuyahoga Valley NP,2019,50.4,OH
497,Cuyahoga Valley NP,2020,52.5,OH
498,Dayton Aviation Heritage NHP,1990,53.6,OH
499,Dayton Aviation Heritage NHP,1991,53.7,OH
500,Dayton Aviation Heritage NHP,1992,51,OH
501,Dayton Aviation Heritage NHP,1994,51.3,OH
502,Dayton Aviation Heritage NHP,1996,49.6,OH
503,Dayton Aviation Heritage NHP,1997,50.1,OH
504,Dayton Aviation Heritage NHP,1998,54.7,OH
505,Dayton Aviation Heritage NHP,1999,52.9,OH
506,Dayton Aviation Heritage NHP,2000,51.6,OH
507,Dayton Aviation Heritage NHP,2000,51.6,OH
508,Dayton Aviation Heritage NHP,2001,53.4,OH
509,Dayton Aviation Heritage NHP,2004,51.9,OH
510,Dayton Aviation Heritage NHP,2005,52,OH
511,Dayton Aviation Heritage NHP,2006,53.2,OH
512,Dayton Aviation Heritage NHP,2009,51.1,OH
513,Dayton Aviation Heritage NHP,2010,52.2,OH
514,Dayton Aviation Heritage NHP,2010,52.2,OH
515,Dayton Aviation Heritage NHP,2011,52.9,OH
516,Dayton Aviation Heritage NHP,2012,54.9,OH
517,Dayton Aviation Heritage NHP,2013,51.5,OH
518,Dayton Aviation Heritage NHP,2014,49.3,OH
519,Dayton Aviation Heritage NHP,2015,52.2,OH
520,Dayton Aviation Heritage NHP,2016,54.3,OH
521,Dayton Aviation Heritage NHP,2017,54,OH
522,Effigy Mounds NM,1991,47.4,IA
523,Effigy Mounds NM,1993,45.5,IA
524,Effigy Mounds NM,2006,49.4,IA
525,Effigy Mounds NM,2007,48.1,IA
526,Effigy Mounds NM,2009,46,IA
527,Effigy Mounds NM,2011,47.9,IA
528,Effigy Mounds NM,2012,50.9,IA
529,Effigy Mounds NM,2013,45.8,IA
530,Effigy Mounds NM,2014,44,IA
531,Effigy Mounds NM,2015,47.9,IA
532,Effigy Mounds NM,2016,49.8,IA
533,Effigy Mounds NM,2017,48.9,IA
534,Effigy Mounds NM,2018,47.2,IA
535,Effigy Mounds NM,2019,46.3,IA
536,Effigy Mounds NM,2020,48.5,IA
537,First Ladies NHS,2000,40.7,OH
538,First Ladies NHS,2000,40.7,OH
539,First Ladies NHS,2001,40.9,OH
540,First Ladies NHS,2010,43.6,OH
541,First Ladies NHS,2010,43.6,OH
542,First Ladies NHS,2011,41.1,OH
543,First Ladies NHS,2015,38.1,OH
544,First Ladies NHS,2016,43.2,OH
545,Fort Larned NHS,1990,63.7,KS
546,Fort Larned NHS,1991,63,KS
547,Fort Larned NHS,1992,60.6,KS
548,Fort Larned NHS,1993,60.3,KS
549,Fort Larned NHS,1994,61.2,KS
550,Fort Larned NHS,1995,61.4,KS
551,Fort Larned NHS,1996,60.3,KS
552,Fort Larned NHS,1997,61.2,KS
553,Fort Larned NHS,1998,64.4,KS
554,Fort Larned NHS,1999,63.5,KS
555,Fort Larned NHS,2000,61.9,KS
556,Fort Larned NHS,2000,61.9,KS
557,Fort Larned NHS,2001,62.3,KS
558,Fort Larned NHS,2002,61.5,KS
559,Fort Larned NHS,2003,62,KS
560,Fort Larned NHS,2004,63.1,KS
561,Fort Larned NHS,2006,63.5,KS
562,Fort Larned NHS,2007,62.9,KS
563,Fort Larned NHS,2008,60.5,KS
564,Fort Larned NHS,2009,60.4,KS
565,Fort Larned NHS,2010,61.6,KS
566,Fort Larned NHS,2010,61.6,KS
567,Fort Larned NHS,2011,62.5,KS
568,Fort Larned NHS,2012,63.9,KS
569,Fort Larned NHS,2013,60.5,KS
570,Fort Larned NHS,2016,64.5,KS
571,Fort Larned NHS,2017,63.4,KS
572,Fort Larned NHS,2018,62.4,KS
573,Fort Larned NHS,2019,62.2,KS
574,Fort Larned NHS,2020,62.7,KS
575,Fort Scott NHS,1990,62.4,KS
576,Fort Scott NHS,1991,61.8,KS
577,Fort Scott NHS,1992,60.1,KS
578,Fort Scott NHS,1993,59.7,KS
579,Fort Scott NHS,1995,60.5,KS
580,Fort Scott NHS,1999,62.7,KS
581,Fort Scott NHS,2000,61.5,KS
582,Fort Scott NHS,2000,61.5,KS
583,Fort Scott NHS,2001,61.8,KS
584,Fort Scott NHS,2007,60.4,KS
585,Fort Scott NHS,2018,58.9,KS
586,Fort Scott NHS,2019,59,KS
587,Fort Scott NHS,2020,59.4,KS
588,Fort Smith NHS,1990,64.1,AR
589,Fort Smith NHS,1991,63.3,AR
590,Fort Smith NHS,1994,61.2,AR
591,Fort Smith NHS,1995,61.2,AR
592,Fort Smith NHS,1996,59.9,AR
593,Fort Smith NHS,1997,60.5,AR
594,Fort Smith NHS,1998,63.5,AR
595,Fort Smith NHS,1999,62.7,AR
