,ParkName,Year,AvgTemp,State
0,Alagnak Wild River,1990,18.6,AK
1,Alagnak Wild River,1991,20.7,AK
2,Alagnak Wild River,1992,17.9,AK
3,Alagnak Wild River,1993,19.9,AK
4,Alagnak Wild River,1997,21.3,AK
5,Alagnak Wild River,1998,19.4,AK
6,Alagnak Wild River,1999,15.3,AK
7,Alagnak Wild River,2000,19.8,AK
8,Alagnak Wild River,2000,19.8,AK
9,Alagnak Wild River,2001,18.9,AK
10,Alagnak Wild River,2002,23.4,AK
11,Alagnak Wild River,2003,21.4,AK
12,Alagnak Wild River,2004,23.3,AK
13,Alagnak Wild River,2005,20.4,AK
14,Alagnak Wild River,2006,20.6,AK
15,Alagnak Wild River,2007,24.3,AK
16,Alagnak Wild River,2008,18.6,AK
17,Alagnak Wild River,2009,20.7,AK
18,Alagnak Wild River,2010,21.1,AK
19,Alagnak Wild River,2010,21.1,AK
20,Alagnak Wild River,2011,22.4,AK
21,Alagnak Wild River,2012,17.7,AK
22,Alagnak Wild River,2013,21.3,AK
23,Alagnak Wild River,2014,25.2,AK
24,Alagnak Wild River,2015,22.8,AK
25,Alagnak Wild River,2016,25.2,AK
26,Alagnak Wild River,2017,26.2,AK
27,Alagnak Wild River,2018,28.1,AK
28,Aniakchak NM & PRES,1990,18.6,AK
29,Aniakchak NM & PRES,1991,20.7,AK
30,Aniakchak NM & PRES,1992,17.9,AK
31,Aniakchak NM & PRES,1993,19.9,AK
32,Aniakchak NM & PRES,1997,21.3,AK
33,Aniakchak NM & PRES,1998,19.4,AK
34,Aniakchak NM & PRES,1999,15.3,AK
35,Aniakchak NM & PRES,2000,19.8,AK
36,Aniakchak NM & PRES,2000,19.8,AK
37,Aniakchak NM & PRES,2001,18.9,AK
38,Aniakchak NM & PRES,2002,23.4,AK
39,Aniakchak NM & PRES,2003,21.4,AK
40,Aniakchak NM & PRES,2004,23.3,AK
41,Aniakchak NM & PRES,2005,20.4,AK
42,Aniakchak NM & PRES,2006,20.6,AK
43,Aniakchak NM & PRES,2007,24.3,AK
44,Aniakchak NM & PRES,2008,18.6,AK
45,Aniakchak NM & PRES,2009,20.7,AK
46,Aniakchak NM & PRES,2010,21.1,AK
47,Aniakchak NM & PRES,2010,21.1,AK
48,Aniakchak NM & PRES,2011,22.4,AK
49,Aniakchak NM & PRES,2012,17.7,AK
50,Aniakchak NM & PRES,2013,21.3,AK
51,Aniakchak NM & PRES,2014,25.2,AK
52,Aniakchak NM & PRES,2015,22.8,AK
53,Aniakchak NM & PRES,2016,25.2,AK
54,Aniakchak NM & PRES,2017,26.2,AK
55,Aniakchak NM & PRES,2018,28.1,AK
56,Bering Land Bridge NPRES,1990,46.2,AK
57,Bering Land Bridge NPRES,1991,46.2,AK
58,Bering Land Bridge NPRES,1992,46.7,AK
59,Bering Land Bridge NPRES,1993,47.6,AK
60,Bering Land Bridge NPRES,1994,46.3,AK
61,Bering Land Bridge NPRES,1995,46.3,AK
62,Bering Land Bridge NPRES,1996,44.4,AK
63,Bering Land Bridge NPRES,1997,47.9,AK
64,Bering Land Bridge NPRES,1998,46.8,AK
65,Bering Land Bridge NPRES,2002,46.6,AK
66,Bering Land Bridge NPRES,2003,47.4,AK
67,Bering Land Bridge NPRES,2004,47.7,AK
68,Bering Land Bridge NPRES,2005,47.5,AK
69,Bering Land Bridge NPRES,2006,45.4,AK
70,Bering Land Bridge NPRES,2007,45.7,AK
71,Bering Land Bridge NPRES,2008,44.5,AK
72,Bering Land Bridge NPRES,2009,45.0,AK
73,Bering Land Bridge NPRES,2010,46.4,AK
74,Bering Land Bridge NPRES,2010,46.4,AK
75,Bering Land Bridge NPRES,2011,45.6,AK
76,Bering Land Bridge NPRES,2012,45.0,AK
77,Bering Land Bridge NPRES,2013,47.0,AK
78,Bering Land Bridge NPRES,2014,47.6,AK
79,Bering Land Bridge NPRES,2015,48.6,AK
80,Bering Land Bridge NPRES,2016,48.5,AK
81,Bering Land Bridge NPRES,2017,46.3,AK
82,Bering Land Bridge NPRES,2018,47.4,AK
83,Bering Land Bridge NPRES,2019,48.0,AK
84,Bering Land Bridge NPRES,2020,47.2,AK
85,Cape Krusenstern NM,1990,18.6,AK
86,Cape Krusenstern NM,1991,20.7,AK
87,Cape Krusenstern NM,1992,17.9,AK
88,Cape Krusenstern NM,1993,19.9,AK
89,Cape Krusenstern NM,1997,21.3,AK
90,Cape Krusenstern NM,1998,19.4,AK
91,Cape Krusenstern NM,1999,15.3,AK
92,Cape Krusenstern NM,2000,19.8,AK
93,Cape Krusenstern NM,2000,19.8,AK
94,Cape Krusenstern NM,2001,18.9,AK
95,Cape Krusenstern NM,2002,23.4,AK
96,Cape Krusenstern NM,2003,21.4,AK
97,Cape Krusenstern NM,2004,23.3,AK
98,Cape Krusenstern NM,2005,20.4,AK
99,Cape Krusenstern NM,2006,20.6,AK
100,Cape Krusenstern NM,2007,24.3,AK
101,Cape Krusenstern NM,2008,18.6,AK
102,Cape Krusenstern NM,2009,20.7,AK
103,Cape Krusenstern NM,2010,21.1,AK
104,Cape Krusenstern NM,2010,21.1,AK
105,Cape Krusenstern NM,2011,22.4,AK
106,Cape Krusenstern NM,2012,17.7,AK
107,Cape Krusenstern NM,2013,21.3,AK
108,Cape Krusenstern NM,2014,25.2,AK
109,Cape Krusenstern NM,2015,22.8,AK
110,Cape Krusenstern NM,2016,25.2,AK
111,Cape Krusenstern NM,2017,26.2,AK
112,Cape Krusenstern NM,2018,28.1,AK
113,Denali NP & PRES,1990,46.2,AK
114,Denali NP & PRES,1991,46.2,AK
115,Denali NP & PRES,1992,46.7,AK
116,Denali NP & PRES,1993,47.6,AK
117,Denali NP & PRES,1994,46.3,AK
118,Denali NP & PRES,1995,46.3,AK
119,Denali NP & PRES,1996,44.4,AK
120,Denali NP & PRES,1997,47.9,AK
121,Denali NP & PRES,1998,46.8,AK
122,Denali NP & PRES,2002,46.6,AK
123,Denali NP & PRES,2003,47.4,AK
124,Denali NP & PRES,2004,47.7,AK
125,Denali NP & PRES,2005,47.5,AK
126,Denali NP & PRES,2006,45.4,AK
127,Denali NP & PRES,2007,45.7,AK
128,Denali NP & PRES,2008,44.5,AK
129,Denali NP & PRES,2009,45.0,AK
130,Denali NP & PRES,2010,46.4,AK
131,Denali NP & PRES,2010,46.4,AK
132,Denali NP & PRES,2011,45.6,AK
133,Denali NP & PRES,2012,45.0,AK
134,Denali NP & PRES,2013,47.0,AK
135,Denali NP & PRES,2014,47.6,AK
136,Denali NP & PRES,2015,48.6,AK
137,Denali NP & PRES,2016,48.5,AK
138,Denali NP & PRES,2017,46.3,AK
139,Denali NP & PRES,2018,47.4,AK
140,Denali NP & PRES,2019,48.0,AK
141,Denali NP & PRES,2020,47.2,AK
142,Gates of the Arctic NP & PRES,1990,32.1,AK
143,Gates of the Arctic NP & PRES,1991,34.3,AK
144,Gates of the Arctic NP & PRES,1992,34.8,AK
145,Gates of the Arctic NP & PRES,1993,35.7,AK
146,Gates of the Arctic NP & PRES,1994,33.1,AK
147,Gates of the Arctic NP & PRES,1995,32.9,AK
148,Gates of the Arctic NP & PRES,1996,28.9,AK
149,Gates of the Arctic NP & PRES,1997,35.6,AK
150,Gates of the Arctic NP & PRES,1998,34.5,AK
151,Gates of the Arctic NP & PRES,1999,34.1,AK
152,Gates of the Arctic NP & PRES,2000,34.9,AK
153,Gates of the Arctic NP & PRES,2000,34.9,AK
154,Gates of the Arctic NP & PRES,2002,34.5,AK
155,Gates of the Arctic NP & PRES,2003,35.3,AK
156,Gates of the Arctic NP & PRES,2005,36.4,AK
157,Gates of the Arctic NP & PRES,2006,31.8,AK
158,Gates of the Arctic NP & PRES,2007,32.8,AK
159,Gates of the Arctic NP & PRES,2010,34.5,AK
160,Gates of the Arctic NP & PRES,2010,34.5,AK
161,Gates of the Arctic NP & PRES,2011,32.7,AK
162,Gates of the Arctic NP & PRES,2014,35.0,AK
163,Gates of the Arctic NP & PRES,2015,37.7,AK
164,Gates of the Arctic NP & PRES,2016,38.7,AK
165,Gates of the Arctic NP & PRES,2017,34.0,AK
166,Gates of the Arctic NP & PRES,2018,34.8,AK
167,Gates of the Arctic NP & PRES,2019,37.2,AK
168,Glacier Bay NP & PRES,1990,32.1,AK
169,Glacier Bay NP & PRES,1991,34.3,AK
170,Glacier Bay NP & PRES,1992,34.8,AK
171,Glacier Bay NP & PRES,1993,35.7,AK
172,Glacier Bay NP & PRES,1994,33.1,AK
173,Glacier Bay NP & PRES,1995,32.9,AK
174,Glacier Bay NP & PRES,1996,28.9,AK
175,Glacier Bay NP & PRES,1997,35.6,AK
176,Glacier Bay NP & PRES,1998,34.5,AK
177,Glacier Bay NP & PRES,1999,34.1,AK
178,Glacier Bay NP & PRES,2000,34.9,AK
179,Glacier Bay NP & PRES,2000,34.9,AK
180,Glacier Bay NP & PRES,2002,34.5,AK
181,Glacier Bay NP & PRES,2003,35.3,AK
182,Glacier Bay NP & PRES,2005,36.4,AK
183,Glacier Bay NP & PRES,2006,31.8,AK
184,Glacier Bay NP & PRES,2007,32.8,AK
185,Glacier Bay NP & PRES,2010,34.5,AK
186,Glacier Bay NP & PRES,2010,34.5,AK
187,Glacier Bay NP & PRES,2011,32.7,AK
188,Glacier Bay NP & PRES,2014,35.0,AK
189,Glacier Bay NP & PRES,2015,37.7,AK
190,Glacier Bay NP & PRES,2016,38.7,AK
191,Glacier Bay NP & PRES,2017,34.0,AK
192,Glacier Bay NP & PRES,2018,34.8,AK
193,Glacier Bay NP & PRES,2019,37.2,AK
194,Katmai NP & PRES,1990,32.1,AK
195,Katmai NP & PRES,1991,34.3,AK
196,Katmai NP & PRES,1992,34.8,AK
197,Katmai NP & PRES,1993,35.7,AK
198,Katmai NP & PRES,1994,33.1,AK
199,Katmai NP & PRES,1995,32.9,AK
200,Katmai NP & PRES,1996,28.9,AK
201,Katmai NP & PRES,1997,35.6,AK
202,Katmai NP & PRES,1998,34.5,AK
203,Katmai NP & PRES,1999,34.1,AK
204,Katmai NP & PRES,2000,34.9,AK
205,Katmai NP & PRES,2000,34.9,AK
206,Katmai NP & PRES,2002,34.5,AK
207,Katmai NP & PRES,2003,35.3,AK
208,Katmai NP & PRES,2005,36.4,AK
209,Katmai NP & PRES,2006,31.8,AK
210,Katmai NP & PRES,2007,32.8,AK
211,Katmai NP & PRES,2010,34.5,AK
212,Katmai NP & PRES,2010,34.5,AK
213,Katmai NP & PRES,2011,32.7,AK
214,Katmai NP & PRES,2014,35.0,AK
215,Katmai NP & PRES,2015,37.7,AK
216,Katmai NP & PRES,2016,38.7,AK
217,Katmai NP & PRES,2017,34.0,AK
218,Katmai NP & PRES,2018,34.8,AK
219,Katmai NP & PRES,2019,37.2,AK
220,Kenai Fjords NP,1990,32.1,AK
221,Kenai Fjords NP,1991,34.3,AK
222,Kenai Fjords NP,1992,34.8,AK
223,Kenai Fjords NP,1993,35.7,AK
224,Kenai Fjords NP,1994,33.1,AK
225,Kenai Fjords NP,1995,32.9,AK
226,Kenai Fjords NP,1996,28.9,AK
227,Kenai Fjords NP,1997,35.6,AK
228,Kenai Fjords NP,1998,34.5,AK
229,Kenai Fjords NP,1999,34.1,AK
230,Kenai Fjords NP,2000,34.9,AK
231,Kenai Fjords NP,2000,34.9,AK
232,Kenai Fjords NP,2002,34.5,AK
233,Kenai Fjords NP,2003,35.3,AK
234,Kenai Fjords NP,2005,36.4,AK
235,Kenai Fjords NP,2006,31.8,AK
236,Kenai Fjords NP,2007,32.8,AK
237,Kenai Fjords NP,2010,34.5,AK
238,Kenai Fjords NP,2010,34.5,AK
239,Kenai Fjords NP,2011,32.7,AK
240,Kenai Fjords NP,2014,35.0,AK
241,Kenai Fjords NP,2015,37.7,AK
242,Kenai Fjords NP,2016,38.7,AK
243,Kenai Fjords NP,2017,34.0,AK
244,Kenai Fjords NP,2018,34.8,AK
245,Kenai Fjords NP,2019,37.2,AK
246,Klondike Gold Rush NHP Alaska,1990,32.1,AK
247,Klondike Gold Rush NHP Alaska,1991,34.3,AK
248,Klondike Gold Rush NHP Alaska,1992,34.8,AK
249,Klondike Gold Rush NHP Alaska,1993,35.7,AK
250,Klondike Gold Rush NHP Alaska,1994,33.1,AK
251,Klondike Gold Rush NHP Alaska,1995,32.9,AK
252,Klondike Gold Rush NHP Alaska,1996,28.9,AK
253,Klondike Gold Rush NHP Alaska,1997,35.6,AK
254,Klondike Gold Rush NHP Alaska,1998,34.5,AK
255,Klondike Gold Rush NHP Alaska,1999,34.1,AK
256,Klondike Gold Rush NHP Alaska,2000,34.9,AK
257,Klondike Gold Rush NHP Alaska,2000,34.9,AK
258,Klondike Gold Rush NHP Alaska,2002,34.5,AK
259,Klondike Gold Rush NHP Alaska,2003,35.3,AK
260,Klondike Gold Rush NHP Alaska,2005,36.4,AK
261,Klondike Gold Rush NHP Alaska,2006,31.8,AK
262,Klondike Gold Rush NHP Alaska,2007,32.8,AK
263,Klondike Gold Rush NHP Alaska,2010,34.5,AK
264,Klondike Gold Rush NHP Alaska,2010,34.5,AK
265,Klondike Gold Rush NHP Alaska,2011,32.7,AK
266,Klondike Gold Rush NHP Alaska,2014,35.0,AK
267,Klondike Gold Rush NHP Alaska,2015,37.7,AK
268,Klondike Gold Rush NHP Alaska,2016,38.7,AK
269,Klondike Gold Rush NHP Alaska,2017,34.0,AK
270,Klondike Gold Rush NHP Alaska,2018,34.8,AK
271,Klondike Gold Rush NHP Alaska,2019,37.2,AK
272,Kobuk Valley NP,1994,21.1,AK
273,Kobuk Valley NP,1996,21.9,AK
274,Kobuk Valley NP,1997,25.2,AK
275,Kobuk Valley NP,2008,21.8,AK
276,Kobuk Valley NP,2009,23.0,AK
277,Kobuk Valley NP,2010,24.5,AK
278,Kobuk Valley NP,2010,24.5,AK
279,Kobuk Valley NP,2011,23.7,AK
280,Kobuk Valley NP,2012,21.7,AK
281,Kobuk Valley NP,2013,25.8,AK
282,Kobuk Valley NP,2014,28.3,AK
283,Kobuk Valley NP,2015,26.0,AK
284,Kobuk Valley NP,2016,29.2,AK
285,Kobuk Valley NP,2017,26.7,AK
286,Lake Clark NP & PRES,1990,32.1,AK
287,Lake Clark NP & PRES,1991,34.3,AK
288,Lake Clark NP & PRES,1992,34.8,AK
289,Lake Clark NP & PRES,1993,35.7,AK
290,Lake Clark NP & PRES,1994,33.1,AK
291,Lake Clark NP & PRES,1995,32.9,AK
292,Lake Clark NP & PRES,1996,28.9,AK
293,Lake Clark NP & PRES,1997,35.6,AK
294,Lake Clark NP & PRES,1998,34.5,AK
295,Lake Clark NP & PRES,1999,34.1,AK
296,Lake Clark NP & PRES,2000,34.9,AK
297,Lake Clark NP & PRES,2000,34.9,AK
298,Lake Clark NP & PRES,2002,34.5,AK
299,Lake Clark NP & PRES,2003,35.3,AK
300,Lake Clark NP & PRES,2005,36.4,AK
301,Lake Clark NP & PRES,2006,31.8,AK
302,Lake Clark NP & PRES,2007,32.8,AK
303,Lake Clark NP & PRES,2010,34.5,AK
304,Lake Clark NP & PRES,2010,34.5,AK
305,Lake Clark NP & PRES,2011,32.7,AK
306,Lake Clark NP & PRES,2014,35.0,AK
307,Lake Clark NP & PRES,2015,37.7,AK
308,Lake Clark NP & PRES,2016,38.7,AK
309,Lake Clark NP & PRES,2017,34.0,AK
310,Lake Clark NP & PRES,2018,34.8,AK
311,Lake Clark NP & PRES,2019,37.2,AK
312,Noatak NPRES,1990,18.6,AK
313,Noatak NPRES,1991,20.7,AK
314,Noatak NPRES,1992,17.9,AK
315,Noatak NPRES,1993,19.9,AK
316,Noatak NPRES,1997,21.3,AK
317,Noatak NPRES,1998,19.4,AK
318,Noatak NPRES,1999,15.3,AK
319,Noatak NPRES,2000,19.8,AK
320,Noatak NPRES,2000,19.8,AK
321,Noatak NPRES,2001,18.9,AK
322,Noatak NPRES,2002,23.4,AK
323,Noatak NPRES,2003,21.4,AK
324,Noatak NPRES,2004,23.3,AK
325,Noatak NPRES,2005,20.4,AK
326,Noatak NPRES,2006,20.6,AK
327,Noatak NPRES,2007,24.3,AK
328,Noatak NPRES,2008,18.6,AK
329,Noatak NPRES,2009,20.7,AK
330,Noatak NPRES,2010,21.1,AK
331,Noatak NPRES,2010,21.1,AK
332,Noatak NPRES,2011,22.4,AK
333,Noatak NPRES,2012,17.7,AK
334,Noatak NPRES,2013,21.3,AK
335,Noatak NPRES,2014,25.2,AK
336,Noatak NPRES,2015,22.8,AK
337,Noatak NPRES,2016,25.2,AK
338,Noatak NPRES,2017,26.2,AK
339,Noatak NPRES,2018,28.1,AK
340,Sitka NHP,1990,46.2,AK
341,Sitka NHP,1991,46.2,AK
342,Sitka NHP,1992,46.7,AK
343,Sitka NHP,1993,47.6,AK
344,Sitka NHP,1994,46.3,AK
345,Sitka NHP,1995,46.3,AK
346,Sitka NHP,1996,44.4,AK
347,Sitka NHP,1997,47.9,AK
348,Sitka NHP,1998,46.8,AK
349,Sitka NHP,2002,46.6,AK
350,Sitka NHP,2003,47.4,AK
351,Sitka NHP,2004,47.7,AK
352,Sitka NHP,2005,47.5,AK
353,Sitka NHP,2006,45.4,AK
354,Sitka NHP,2007,45.7,AK
355,Sitka NHP,2008,44.5,AK
356,Sitka NHP,2009,45.0,AK
357,Sitka NHP,2010,46.4,AK
358,Sitka NHP,2010,46.4,AK
359,Sitka NHP,2011,45.6,AK
360,Sitka NHP,2012,45.0,AK
361,Sitka NHP,2013,47.0,AK
362,Sitka NHP,2014,47.6,AK
363,Sitka NHP,2015,48.6,AK
364,Sitka NHP,2016,48.5,AK
365,Sitka NHP,2017,46.3,AK
366,Sitka NHP,2018,47.4,AK
367,Sitka NHP,2019,48.0,AK
368,Sitka NHP,2020,47.2,AK
369,Wrangell-St. Elias NP & PRES,1990,46.2,AK
370,Wrangell-St. Elias NP & PRES,1991,46.2,AK
371,Wrangell-St. Elias NP & PRES,1992,46.7,AK
372,Wrangell-St. Elias NP & PRES,1993,47.6,AK
373,Wrangell-St. Elias NP & PRES,1994,46.3,AK
374,Wrangell-St. Elias NP & PRES,1995,46.3,AK
375,Wrangell-St. Elias NP & PRES,1996,44.4,AK
376,Wrangell-St. Elias NP & PRES,1997,47.9,AK
377,Wrangell-St. Elias NP & PRES,1998,46.8,AK
378,Wrangell-St. Elias NP & PRES,2002,46.6,AK
379,Wrangell-St. Elias NP & PRES,2003,47.4,AK
380,Wrangell-St. Elias NP & PRES,2004,47.7,AK
381,Wrangell-St. Elias NP & PRES,2005,47.5,AK
382,Wrangell-St. Elias NP & PRES,2006,45.4,AK
383,Wrangell-St. Elias NP & PRES,2007,45.7,AK
384,Wrangell-St. Elias NP & PRES,2008,44.5,AK
385,Wrangell-St. Elias NP & PRES,2009,45.0,AK
386,Wrangell-St. Elias NP & PRES,2010,46.4,AK
387,Wrangell-St. Elias NP & PRES,2010,46.4,AK
388,Wrangell-St. Elias NP & PRES,2011,45.6,AK
389,Wrangell-St. Elias NP & PRES,2012,45.0,AK
390,Wrangell-St. Elias NP & PRES,2013,47.0,AK
391,Wrangell-St. Elias NP & PRES,2014,47.6,AK
392,Wrangell-St. Elias NP & PRES,2015,48.6,AK
393,Wrangell-St. Elias NP & PRES,2016,48.5,AK
394,Wrangell-St. Elias NP & PRES,2017,46.3,AK
395,Wrangell-St. Elias NP & PRES,2018,47.4,AK
396,Wrangell-St. Elias NP & PRES,2019,48.0,AK
397,Wrangell-St. Elias NP & PRES,2020,47.2,AK
398,Yukon-Charley Rivers NPRES,1998,20.8,AK
399,Yukon-Charley Rivers NPRES,1999,17.8,AK
400,Yukon-Charley Rivers NPRES,2000,20.7,AK
401,Yukon-Charley Rivers NPRES,2000,20.7,AK
402,Yukon-Charley Rivers NPRES,2001,21.2,AK
403,Yukon-Charley Rivers NPRES,2004,20.5,AK
404,Yukon-Charley Rivers NPRES,2005,22.4,AK
405,Yukon-Charley Rivers NPRES,2007,19.4,AK
406,Yukon-Charley Rivers NPRES,2009,19.0,AK
407,Yukon-Charley Rivers NPRES,2010,22.5,AK
408,Yukon-Charley Rivers NPRES,2010,22.5,AK
409,Yukon-Charley Rivers NPRES,2011,19.3,AK
410,Yukon-Charley Rivers NPRES,2012,17.5,AK
411,Yukon-Charley Rivers NPRES,2013,19.4,AK
412,Yukon-Charley Rivers NPRES,2014,21.2,AK
413,Yukon-Charley Rivers NPRES,2015,21.6,AK
414,Yukon-Charley Rivers NPRES,2016,24.0,AK
415,Yukon-Charley Rivers NPRES,2018,21.1,AK
416,Yukon-Charley Rivers NPRES,2019,22.7,AK
417,Yukon-Charley Rivers NPRES,2020,17.4,AK
418,Alibates Flint Quarries NM,1990,53.5,TX
419,Alibates Flint Quarries NM,1991,53.6,TX
420,Alibates Flint Quarries NM,1992,53.6,TX
421,Alibates Flint Quarries NM,1994,55.2,TX
422,Alibates Flint Quarries NM,1995,54.0,TX
423,Alibates Flint Quarries NM,1996,53.4,TX
424,Alibates Flint Quarries NM,1997,52.7,TX
425,Alibates Flint Quarries NM,1998,55.1,TX
426,Alibates Flint Quarries NM,1999,54.5,TX
427,Alibates Flint Quarries NM,2000,55.2,TX
428,Alibates Flint Quarries NM,2000,55.2,TX
429,Alibates Flint Quarries NM,2001,54.2,TX
430,Alibates Flint Quarries NM,2003,55.0,TX
431,Alibates Flint Quarries NM,2004,54.3,TX
432,Alibates Flint Quarries NM,2005,54.7,TX
433,Alibates Flint Quarries NM,2006,55.0,TX
434,Alibates Flint Quarries NM,2007,53.3,TX
435,Alibates Flint Quarries NM,2008,55.1,TX
436,Alibates Flint Quarries NM,2009,55.5,TX
437,Alibates Flint Quarries NM,2011,56.5,TX
438,Alibates Flint Quarries NM,2013,54.9,TX
439,Alibates Flint Quarries NM,2015,55.6,TX
440,Alibates Flint Quarries NM,2016,56.4,TX
441,Alibates Flint Quarries NM,2017,56.0,TX
442,Alibates Flint Quarries NM,2018,54.6,TX
443,Alibates Flint Quarries NM,2019,53.5,TX
444,Amistad NRA,1994,72.0,TX
445,Amistad NRA,2000,73.1,TX
446,Amistad NRA,2000,73.1,TX
447,Amistad NRA,2001,73.4,TX
448,Amistad NRA,2002,72.6,TX
449,Amistad NRA,2003,74.1,TX
450,Amistad NRA,2004,72.8,TX
451,Amistad NRA,2005,73.8,TX
452,Amistad NRA,2006,74.2,TX
453,Amistad NRA,2007,73.7,TX
454,Amistad NRA,2008,74.4,TX
455,Amistad NRA,2010,73.8,TX
456,Amistad NRA,2010,73.8,TX
457,Amistad NRA,2012,74.9,TX
458,Arches NP,1990,46.4,UT
459,Arches NP,1991,45.4,UT
460,Arches NP,1992,45.9,UT
461,Arches NP,1993,45.6,UT
462,Arches NP,1994,47.7,UT
463,Arches NP,1995,47.6,UT
464,Arches NP,1996,47.2,UT
465,Arches NP,1997,46.8,UT
466,Arches NP,1998,47.7,UT
467,Arches NP,1999,47.7,UT
468,Arches NP,2000,48.8,UT
469,Arches NP,2000,48.8,UT
470,Arches NP,2002,47.9,UT
471,Arches NP,2003,49.7,UT
472,Arches NP,2004,47.6,UT
473,Arches NP,2007,48.6,UT
474,Arches NP,2008,46.3,UT
475,Arches NP,2009,46.7,UT
476,Arches NP,2010,47.2,UT
477,Arches NP,2010,47.2,UT
478,Arches NP,2011,46.6,UT
479,Arches NP,2012,49.6,UT
480,Arches NP,2013,46.2,UT
481,Arches NP,2014,48.0,UT
482,Arches NP,2015,48.8,UT
483,Arches NP,2016,48.0,UT
484,Arches NP,2017,49.6,UT
485,Arches NP,2018,49.0,UT
486,Arches NP,2019,46.8,UT
487,Aztec Ruins NM,1990,49.3,NM
488,Aztec Ruins NM,1991,48.5,NM
489,Aztec Ruins NM,1992,49.2,NM
490,Aztec Ruins NM,1993,49.6,NM
491,Aztec Ruins NM,1994,51.0,NM
492,Aztec Ruins NM,2000,52.3,NM
493,Aztec Ruins NM,2000,52.3,NM
494,Aztec Ruins NM,2004,50.1,NM
495,Aztec Ruins NM,2005,51.2,NM
496,Aztec Ruins NM,2006,51.0,NM
497,Aztec Ruins NM,2007,52.0,NM
498,Aztec Ruins NM,2008,50.0,NM
499,Aztec Ruins NM,2010,50.1,NM
500,Aztec Ruins NM,2010,50.1,NM
501,Aztec Ruins NM,2011,50.1,NM
502,Aztec Ruins NM,2012,52.3,NM
503,Aztec Ruins NM,2016,52.0,NM
504,Aztec Ruins NM,2017,53.2,NM
505,Bandelier NM,1994,72.0,NM
506,Bandelier NM,2000,73.1,NM
507,Bandelier NM,2000,73.1,NM
508,Bandelier NM,2001,73.4,NM
509,Bandelier NM,2002,72.6,NM
510,Bandelier NM,2003,74.1,NM
511,Bandelier NM,2004,72.8,NM
512,Bandelier NM,2005,73.8,NM
513,Bandelier NM,2006,74.2,NM
514,Bandelier NM,2007,73.7,NM
515,Bandelier NM,2008,74.4,NM
516,Bandelier NM,2010,73.8,NM
517,Bandelier NM,2010,73.8,NM
518,Bandelier NM,2012,74.9,NM
519,Bent's Old Fort NHS,1990,48.5,CO
520,Bent's Old Fort NHS,1991,49.4,CO
521,Bent's Old Fort NHS,1993,45.8,CO
522,Bent's Old Fort NHS,1994,50.3,CO
523,Bent's Old Fort NHS,1995,48.5,CO
524,Bent's Old Fort NHS,1996,48.2,CO
525,Bent's Old Fort NHS,1997,48.2,CO
526,Bent's Old Fort NHS,1998,50.4,CO
527,Bent's Old Fort NHS,1999,51.0,CO
528,Bent's Old Fort NHS,2000,49.9,CO
529,Bent's Old Fort NHS,2000,49.9,CO
530,Bent's Old Fort NHS,2001,50.2,CO
531,Bent's Old Fort NHS,2003,50.0,CO
532,Bent's Old Fort NHS,2004,50.3,CO
533,Bent's Old Fort NHS,2005,51.6,CO
534,Bent's Old Fort NHS,2006,50.8,CO
535,Bent's Old Fort NHS,2007,49.3,CO
536,Bent's Old Fort NHS,2008,48.3,CO
537,Bent's Old Fort NHS,2009,48.4,CO
538,Bent's Old Fort NHS,2010,51.1,CO
539,Bent's Old Fort NHS,2010,51.1,CO
540,Bent's Old Fort NHS,2011,49.9,CO
541,Bent's Old Fort NHS,2012,53.4,CO
542,Bent's Old Fort NHS,2013,49.4,CO
543,Bent's Old Fort NHS,2014,49.7,CO
544,Bent's Old Fort NHS,2015,51.8,CO
545,Bent's Old Fort NHS,2016,52.0,CO
546,Bent's Old Fort NHS,2017,52.0,CO
547,Bent's Old Fort NHS,2019,48.3,CO
548,Bent's Old Fort NHS,2020,50.6,CO
549,Big Bend NP,1994,72.0,TX
550,Big Bend NP,2000,73.1,TX
551,Big Bend NP,2000,73.1,TX
552,Big Bend NP,2001,73.4,TX
553,Big Bend NP,2002,72.6,TX
554,Big Bend NP,2003,74.1,TX
555,Big Bend NP,2004,72.8,TX
556,Big Bend NP,2005,73.8,TX
557,Big Bend NP,2006,74.2,TX
558,Big Bend NP,2007,73.7,TX
559,Big Bend NP,2008,74.4,TX
560,Big Bend NP,2010,73.8,TX
561,Big Bend NP,2010,73.8,TX
562,Big Bend NP,2012,74.9,TX
563,Big Thicket NPRES,1990,68.5,TX
564,Big Thicket NPRES,1992,66.4,TX
565,Big Thicket NPRES,1993,66.2,TX
566,Big Thicket NPRES,1994,67.0,TX
567,Big Thicket NPRES,1995,67.6,TX
568,Big Thicket NPRES,1996,67.2,TX
569,Big Thicket NPRES,1997,66.6,TX
570,Big Thicket NPRES,1998,69.6,TX
571,Big Thicket NPRES,1999,69.2,TX
572,Big Thicket NPRES,2000,68.4,TX
573,Big Thicket NPRES,2000,68.4,TX
574,Big Thicket NPRES,2001,67.3,TX
575,Big Thicket NPRES,2002,67.4,TX
576,Big Thicket NPRES,2003,66.9,TX
577,Big Thicket NPRES,2004,67.3,TX
578,Big Thicket NPRES,2005,68.0,TX
579,Big Thicket NPRES,2007,67.3,TX
580,Big Thicket NPRES,2008,66.9,TX
